BuffDetail表格,,,,,,,,,,,,,,,,,,,,,,
Both,,,,,,,,,,,,,,,,,,,,,,
ID,VariableName,VariableComment,BuffTypeID,Name,Description,BuffTime,Param0,ParamDesc0,Param1,ParamDesc1,Param2,ParamDesc2,Param3,ParamDesc3,Param4,ParamDesc4,Param5,ParamDesc5,Param6,ParamDesc6,Param7,ParamDesc7
694,,,9,命中敌人时触发,1级紫宝石镶嵌到防空飞弹塔的效果,-1,695,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,800,触发万分比,,,,,,
695,,,98,感电,1级紫宝石镶嵌到防空飞弹塔的效果,3,0.12,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
696,,,9,命中敌人时触发,2级紫宝石镶嵌到防空飞弹塔的效果,-1,697,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,1000,触发万分比,,,,,,
697,,,98,感电,2级紫宝石镶嵌到防空飞弹塔的效果,3,0.2,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
698,,,9,命中敌人时触发,3级紫宝石镶嵌到防空飞弹塔的效果,-1,699,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,1500,触发万分比,,,,,,
699,,,98,感电,3级紫宝石镶嵌到防空飞弹塔的效果,3,0.3,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
700,,,9,命中敌人时触发,4级紫宝石镶嵌到防空飞弹塔的效果,-1,701,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,2000,触发万分比,,,,,,
701,,,98,感电,4级紫宝石镶嵌到防空飞弹塔的效果,3,0.45,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
702,,,9,命中敌人时触发,5级紫宝石镶嵌到防空飞弹塔的效果,-1,703,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,2200,触发万分比,,,,,,
703,,,98,感电,5级紫宝石镶嵌到防空飞弹塔的效果,3,0.6,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
704,,,9,命中敌人时触发,1级紫宝石镶嵌到投石机的效果,-1,705,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,1000,触发万分比,,,,,,
705,,,98,感电,1级紫宝石镶嵌到投石机的效果,3,0.12,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
706,,,9,命中敌人时触发,2级紫宝石镶嵌到投石机的效果,-1,707,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,1200,触发万分比,,,,,,
707,,,98,感电,2级紫宝石镶嵌到投石机的效果,3,0.2,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
708,,,9,命中敌人时触发,3级紫宝石镶嵌到投石机的效果,-1,709,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,1400,触发万分比,,,,,,
709,,,98,感电,3级紫宝石镶嵌到投石机的效果,3,0.3,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
710,,,9,命中敌人时触发,4级紫宝石镶嵌到投石机的效果,-1,711,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,2000,触发万分比,,,,,,
711,,,98,感电,4级紫宝石镶嵌到投石机的效果,3,0.45,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
712,,,9,命中敌人时触发,5级紫宝石镶嵌到投石机的效果,-1,713,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,2500,触发万分比,,,,,,
713,,,98,感电,5级紫宝石镶嵌到投石机的效果,3,0.6,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
714,,,9,命中敌人时触发,1级蓝宝石镶嵌到镶嵌塔的效果,-1,715,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,500,触发万分比,,,,,,
715,,,99,冰冻,1级蓝宝石镶嵌到镶嵌塔的效果,3,,,,,,,,,,,,,,,,
716,,,9,命中敌人时触发,1级蓝宝石镶嵌到镶嵌塔的效果,-1,717,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,600,触发万分比,,,,,,
717,,,99,冰冻,1级蓝宝石镶嵌到镶嵌塔的效果,3,,,,,,,,,,,,,,,,
718,,,9,命中敌人时触发,1级蓝宝石镶嵌到镶嵌塔的效果,-1,719,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,700,触发万分比,,,,,,
719,,,99,冰冻,1级蓝宝石镶嵌到镶嵌塔的效果,3,,,,,,,,,,,,,,,,
720,,,9,命中敌人时触发,1级蓝宝石镶嵌到镶嵌塔的效果,-1,721,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,800,触发万分比,,,,,,
721,,,99,冰冻,1级蓝宝石镶嵌到镶嵌塔的效果,3,,,,,,,,,,,,,,,,
722,,,9,命中敌人时触发,1级蓝宝石镶嵌到镶嵌塔的效果,-1,723,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,900,触发万分比,,,,,,
723,,,99,冰冻,1级蓝宝石镶嵌到镶嵌塔的效果,3,,,,,,,,,,,,,,,,
724,,,9,命中敌人时触发,1级紫宝石镶嵌到镶嵌塔的效果,-1,725,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,2500,触发万分比,,,,,,
725,,,98,感电,1级紫宝石镶嵌到镶嵌塔的效果,3,0.12,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
726,,,9,命中敌人时触发,2级紫宝石镶嵌到镶嵌塔的效果,-1,727,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,3000,触发万分比,,,,,,
727,,,98,感电,2级紫宝石镶嵌到镶嵌塔的效果,3,0.2,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
728,,,9,命中敌人时触发,3级紫宝石镶嵌到镶嵌塔的效果,-1,729,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,4000,触发万分比,,,,,,
729,,,98,感电,3级紫宝石镶嵌到镶嵌塔的效果,3,0.3,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
730,,,9,命中敌人时触发,4级紫宝石镶嵌到镶嵌塔的效果,-1,731,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,4500,触发万分比,,,,,,
731,,,98,感电,4级紫宝石镶嵌到镶嵌塔的效果,3,0.45,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
732,,,9,命中敌人时触发,5级紫宝石镶嵌到镶嵌塔的效果,-1,733,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,4500,触发万分比,,,,,,
733,,,98,感电,5级紫宝石镶嵌到镶嵌塔的效果,3,0.6,附加伤害百分比,2098,特效ID,,,,,,,,,,,,
279,TOWER_BUILDING_BUFF,建造塔的buff,26,塔建造中的状态,塔建造中的状态,1.5,,,,,,,,,,,,,,,,
280,,,41,受到的火属性伤害提升,小灰狼怕火,-1,0.4,提升百分比,,,,,,,,,,,,,,
281,,,77,受到的燃烧伤害提升,小灰狼怕火,-1,0.4,提升百分比,,,,,,,,,,,,,,
282,,,41,受到的火属性伤害提升,大灰狼怕火,-1,0.4,提升百分比,,,,,,,,,,,,,,
283,,,77,受到的燃烧伤害提升,大灰狼怕火,-1,0.4,提升百分比,,,,,,,,,,,,,,
284,,,45,受到的毒属性伤害提升,困狼怕毒,-1,0.4,提升百分比,,,,,,,,,,,,,,
285,,,78,受到的中毒伤害提升,困狼怕毒,-1,0.4,提升百分比,,,,,,,,,,,,,,
286,,,79,受到的所有元素属性伤害降低,下忍忍者狼元素抵抗,-1,0.2,降低百分比,,,,,,,,,,,,,,
287,,,80,潜行,下忍忍者狼潜行,-1,,,,,,,,,,,,,,,,
288,,,79,受到的所有元素属性伤害降低,中忍忍者狼元素抵抗,-1,0.2,降低百分比,,,,,,,,,,,,,,
289,,,47,受到的火属性伤害降低,金刚狼恒温,-1,0.5,降低百分比,,,,,,,,,,,,,,
290,,,49,受到的冰属性伤害降低,金刚狼恒温,-1,0.5,降低百分比,,,,,,,,,,,,,,
291,,,81,降低被眩晕的概率和眩晕的时间,金刚狼强壮,-1,0.3,概率降低百分比,0.5,眩晕时间减少百分比,,,,,,,,,,,,
292,,,82,即将死亡时触发,装甲运狼车突袭部队,-1,293,BuffID,0,最大叠加次数,0,是否附加给被命中目标,0,触发CD,10000,触发万分比,,,,,,
293,,,16,召唤怪物,装甲运狼车突袭部队,0,5021,怪物ID,3,怪物数量,0.1,血量百分比,1,是否有位置偏移,999,生存时间,,,,,,
294,,,83,无法被击退,装甲运狼车稳重,-1,,,,,,,,,,,,,,,,
297,,,85,缴械,自爆狼自爆,3,5005,缴械特效ID,,,,,,,,,,,,,,
298,,,41,受到的火属性伤害提升,自爆狼怕火,-1,0.6,提升百分比,,,,,,,,,,,,,,
299,,,77,受到的燃烧伤害提升,自爆狼怕火,-1,0.6,提升百分比,,,,,,,,,,,,,,
300,,,79,受到的所有元素属性伤害降低,法师狼元素抵抗,-1,0.2,降低百分比,,,,,,,,,,,,,,
301,,,86,暴击抗性提升,护盾狼弱点防御,-1,0.5,提升百分比,,,,,,,,,,,,,,
302,,,46,受到的电属性伤害提升,护盾狼怕电,-1,0.6,提升百分比,,,,,,,,,,,,,,
303,,,87,受到的感电伤害提升,护盾狼怕电,-1,0.6,提升百分比,,,,,,,,,,,,,,
304,,,14,"具有飞天能力,可以使用飞行路线",护士狼使用飞行路线进行寻路,-1,,,,,,,,,,,,,,,,
305,,,14,"具有飞天能力,可以使用飞行路线",飞贼沙维尔使用飞行路线进行寻路,-1,,,,,,,,,,,,,,,,
306,,,46,受到的电属性伤害提升,飞贼沙维尔怕电,-1,0.6,提升百分比,,,,,,,,,,,,,,
307,,,87,受到的感电伤害提升,飞贼沙维尔怕电,-1,0.6,提升百分比,,,,,,,,,,,,,,
310,,,85,缴械,自爆狼王自爆,6,5005,缴械特效ID,,,,,,,,,,,,,,
311,,,41,受到的火属性伤害提升,自爆狼王怕火,-1,1.2,提升百分比,,,,,,,,,,,,,,
312,,,77,受到的燃烧伤害提升,自爆狼王怕火,-1,1.2,提升百分比,,,,,,,,,,,,,,
313,,,80,潜行,狡猾弗雷多潜行,-1,,,,,,,,,,,,,,,,
314,,,45,受到的毒属性伤害提升,狡猾弗雷多怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
315,,,78,受到的中毒伤害提升,狡猾弗雷多怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
316,,,81,降低被眩晕的概率和眩晕的时间,火爆桑尼强壮,-1,0.6,概率降低百分比,0.5,眩晕时间减少百分比,,,,,,,,,,,,
317,,,45,受到的毒属性伤害提升,火爆桑尼怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
318,,,78,受到的中毒伤害提升,火爆桑尼怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
319,,,88,指定怪物死亡时触发,杰克兄弟-弟兄弟情谊,-1,"320,321",BuffID,0,最大叠加次数,0,是否附加给被命中目标,0,触发CD,10000,触发万分比,23,怪物ID,,,,
320,,,67,受到的伤害降低,杰克兄弟-弟兄弟情谊,-1,0.5,降低百分比,,,,,,,,,,,,,,
321,,,13,"百分比加速,固定百分比",杰克兄弟-弟兄弟情谊,-1,0.3,提升百分比,,,,,,,,,,,,,,
322,,,41,受到的火属性伤害提升,杰克兄弟-弟怕火,-1,1.2,提升百分比,,,,,,,,,,,,,,
323,,,77,受到的燃烧伤害提升,杰克兄弟-弟怕火,-1,1.2,提升百分比,,,,,,,,,,,,,,
324,,,88,指定怪物死亡时触发,杰克兄弟-兄兄弟情谊,-1,"325,326",BuffID,0,最大叠加次数,0,是否附加给被命中目标,0,触发CD,10000,触发万分比,22,怪物ID,,,,
325,,,67,受到的伤害降低,杰克兄弟-兄兄弟情谊,-1,0.5,降低百分比,,,,,,,,,,,,,,
326,,,13,"百分比加速,固定百分比",杰克兄弟-兄兄弟情谊,-1,0.3,提升百分比,,,,,,,,,,,,,,
327,,,43,受到的冰属性伤害提升,杰克兄弟-兄怕冰,-1,1.2,提升百分比,,,,,,,,,,,,,,
328,,,89,受到的减速效果提升,杰克兄弟-兄怕冰,-1,1.2,提升百分比,,,,,,,,,,,,,,
330,,,45,受到的毒属性伤害提升,精明迈克怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
331,,,78,受到的中毒伤害提升,精明迈克怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
332,,,81,降低被眩晕的概率和眩晕的时间,教父维托强壮,-1,0.6,概率降低百分比,0.5,眩晕时间减少百分比,,,,,,,,,,,,
333,,,45,受到的毒属性伤害提升,教父维托怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
334,,,78,受到的中毒伤害提升,教父维托怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
335,,,81,降低被眩晕的概率和眩晕的时间,恶狼将军强壮,-1,0.5,概率降低百分比,0.5,眩晕时间减少百分比,,,,,,,,,,,,
336,,,45,受到的毒属性伤害提升,恶狼将军怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
337,,,78,受到的中毒伤害提升,恶狼将军怕毒,-1,1.2,提升百分比,,,,,,,,,,,,,,
338,,,13,"百分比加速,固定百分比",忍者红太狼轻装上阵,-1,0.5,提升百分比,,,,,,,,,,,,,,
339,,,68,受到的伤害提升,忍者红太狼轻装上阵,-1,0.3,提升百分比,,,,,,,,,,,,,,
340,,,91,免疫所有元素伤害,忍者红太狼元素免疫,-1,,,,,,,,,,,,,,,,
341,,,86,暴击抗性提升,圣殿勇士弱点防御,-1,0.8,提升百分比,,,,,,,,,,,,,,
342,,,46,受到的电属性伤害提升,圣殿勇士怕电,-1,1.2,提升百分比,,,,,,,,,,,,,,
343,,,87,受到的感电伤害提升,圣殿勇士怕电,-1,1.2,提升百分比,,,,,,,,,,,,,,
344,,,16,召唤怪物,中忍忍者狼分身术,0,30,怪物ID,2,怪物数量,0.5,继承百分比,1,是否有位置偏移,5,生存时间,,,,,,
345,,,92,清除所有debuff,中忍忍者狼分身术,0,,,,,,,,,,,,,,,,
346,,,16,召唤怪物,法师狼初级召唤,0,1,怪物ID,1,怪物数量,0.15,继承百分比,0,是否有位置偏移,999,生存时间,,,,,,
347,,,67,受到的伤害降低,护盾狼守护之盾,10,0.3,降低百分比,,,,,,,,,,,,,,
348,,,93,范围内所有怪物附加buff,护士狼群疗,0,349,BuffID,0,最大叠加次数,1,是否附加给被命中目标,60,触发CD,10000,触发万分比,3,"范围半径,单位是格子大小",,,,
349,,,94,百分比恢复血量,护士狼群疗,0,0.15,恢复百分比,,,,,,,,,,,,,,
350,,,95,闪避率提升,飞贼沙维尔灵活,-1,0.3,提升百分比,,,,,,,,,,,,,,
351,,,85,缴械,自爆狼王投弹,6,5005,缴械特效ID,,,,,,,,,,,,,,
352,,,95,闪避率提升,精明迈克烟雾弹,5,0.5,提升百分比,,,,,,,,,,,,,,
353,,,15,向前闪现一定距离,狡猾弗雷多闪烁,0,2,"闪现距离,单位是格子大小",,,,,,,,,,,,,,
354,,,13,"百分比加速,固定百分比",火爆桑尼狂奔,4,3,提升的百分比,,,,,,,,,,,,,,
356,,,85,缴械,教父维托威严,-1,5005,缴械特效ID,,,,,,,,,,,,,,
357,,,16,召唤怪物,恶狼将军高级召唤,0,2,怪物ID,2,怪物数量,0.3,继承百分比,1,是否有位置偏移,999,生存时间,,,,,,
358,,,16,召唤怪物,忍者红太狼多重影分身,0,28,怪物ID,4,怪物数量,0.05,继承百分比,1,是否有位置偏移,6,生存时间,,,,,,
359,,,92,清除所有debuff,忍者红太狼多重影分身,0,,,,,,,,,,,,,,,,
360,,,67,受到的伤害降低,圣殿勇士嘲讽,6,0.7,降低百分比,,,,,,,,,,,,,,
362,,,97,"强制改变防御塔和英雄的目标选择为指定目标,技能目标为对自己释放的除外",圣殿勇士嘲讽,5,,,,,,,,,,,,,,,,
734,,,16,召唤怪物,教父召唤,0,2,怪物ID,2,怪物数量,0.007,继承百分比,1,是否有位置偏移,999,生存时间,,,,,,
735,,,16,召唤怪物,恶狼将军召唤,0,15,怪物ID,1,怪物数量,0.01,继承百分比,1,是否有位置偏移,999,生存时间,,,,,,
736,,,183,物理免疫,巨熊Boss物理免疫技能效果,8,,,,,,,,,,,,,,,,
737,,,15,向前闪现一定距离,秃鹫boss闪现,0,2.5,"闪现距离,单位是格子大小",,,,,,,,,,,,,,
5001,CONVEYOR_SPEED_UP,传送带加速Buff,103,固定数值加速,怪物与传送带方向 相同 时加速,-1,1.5,加速数值,,,,,,,,,,,,,,
5002,CONVEYOR_SPEED_DOWN,传送带减速Buff,101,"固定数值减速,减速到负数时,可以让怪物后退",怪物与传送带方向 相反 时减速,-1,1.5,减速数值,,,,,,,,,,,,,,
5003,CONVEYOR_PUSHMOVE,怪物眩晕时被传送带推动Buff,102,怪物在眩晕等无法移动的状态时，强制移动怪物位置,"怪物眩晕时,让怪物被传送带推动",-1,1.5,速度数值,,,,,,,,,,,,,,
5006,TUNNEL,进入隧道附加的buff,106,通过隧道时不可攻击状态,通过隧道时不可攻击状态,-1,,,,,,,,,,,,,,,,
7000,,,76,给指定类型的塔附加buff,肉鸽模式增加十字弓伤害,-1,7001,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,塔的类型,,,,
7001,,,108,伤害增加,肉鸽模式增加十字弓伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7002,,,76,给指定类型的塔附加buff,肉鸽模式增加十字弓攻速,-1,7003,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,塔的类型,,,,
7003,,,63,增加攻速,肉鸽模式增加十字弓攻速,-1,0.12,提升攻速,,,,,,,,,,,,,,
7004,,,76,给指定类型的塔附加buff,肉鸽模式增加火炮塔伤害,-1,7005,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,9,塔的类型,,,,
7005,,,108,伤害增加,肉鸽模式增加火炮塔伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7006,,,76,给指定类型的塔附加buff,肉鸽模式增加火炮塔爆炸范围,-1,7007,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,9,塔的类型,,,,
7007,,,109,增加防御塔爆炸范围,肉鸽模式增加火炮塔爆炸范围,-1,0.1,增加的百分比,,,,,,,,,,,,,,
7008,,,76,给指定类型的塔附加buff,肉鸽模式增加天空之矛伤害,-1,7009,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,12,塔的类型,,,,
7009,,,108,伤害增加,肉鸽模式增加天空之矛伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7010,,,76,给指定类型的塔附加buff,肉鸽模式增加天空之矛攻速,-1,7011,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,12,塔的类型,,,,
7011,,,63,增加攻速,肉鸽模式增加天空之矛攻速,-1,0.12,增加的百分比,,,,,,,,,,,,,,
7012,,,76,给指定类型的塔附加buff,肉鸽模式增加防空飞弹塔伤害,-1,7013,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7013,,,108,伤害增加,肉鸽模式增加防空飞弹塔伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7014,,,76,给指定类型的塔附加buff,肉鸽模式增加防空飞弹塔攻速,-1,7015,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7015,,,63,增加攻速,肉鸽模式增加防空飞弹塔攻速,-1,0.12,提升攻速,,,,,,,,,,,,,,
7016,,,76,给指定类型的塔附加buff,肉鸽模式增加投石机伤害,-1,7017,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7017,,,108,伤害增加,肉鸽模式增加投石机伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7018,,,76,给指定类型的塔附加buff,肉鸽模式增加投石机爆炸范围,-1,7019,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,3,塔的类型,,,,
7019,,,109,增加防御塔爆炸范围,肉鸽模式增加投石机爆炸范围,-1,0.1,增加的百分比,,,,,,,,,,,,,,
7020,,,76,给指定类型的塔附加buff,肉鸽模式增加镶嵌塔伤害,-1,7021,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,4,塔的类型,,,,
7021,,,108,伤害增加,肉鸽模式增加镶嵌塔伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7022,,,76,给指定类型的塔附加buff,肉鸽模式增加镶嵌塔攻速,-1,7023,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,4,塔的类型,,,,
7023,,,63,增加攻速,肉鸽模式增加镶嵌塔攻速,-1,0.12,提升攻速,,,,,,,,,,,,,,
7024,,,76,给指定类型的塔附加buff,肉鸽模式增加球形飞弹塔伤害,-1,7025,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,10,塔的类型,,,,
7025,,,108,伤害增加,肉鸽模式增加球形飞弹塔伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7026,,,76,给指定类型的塔附加buff,肉鸽模式增加球形飞弹塔攻速,-1,7027,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,10,塔的类型,,,,
7027,,,63,增加攻速,肉鸽模式增加球形飞弹塔攻速,-1,0.12,提升攻速,,,,,,,,,,,,,,
7028,,,76,给指定类型的塔附加buff,肉鸽模式增加霰弹塔伤害,-1,7029,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,11,塔的类型,,,,
7029,,,108,伤害增加,肉鸽模式增加霰弹塔伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7030,,,76,给指定类型的塔附加buff,肉鸽模式增加霰弹塔攻速,-1,7031,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,11,塔的类型,,,,
7031,,,63,增加攻速,肉鸽模式增加霰弹塔攻速,-1,0.12,提升攻速,,,,,,,,,,,,,,
7032,,,76,给指定类型的塔附加buff,肉鸽模式增加飞镖发射器伤害,-1,7033,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,13,塔的类型,,,,
7033,,,108,伤害增加,肉鸽模式增加飞镖发射器伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7034,,,76,给指定类型的塔附加buff,肉鸽模式增加飞镖发射器攻速,-1,7035,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,13,塔的类型,,,,
7035,,,63,增加攻速,肉鸽模式增加飞镖发射器攻速,-1,0.12,提升攻速,,,,,,,,,,,,,,
7036,,,76,给指定类型的塔附加buff,肉鸽模式增加气球炸弹塔伤害,-1,7037,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,14,塔的类型,,,,
7037,,,108,伤害增加,肉鸽模式增加气球炸弹塔伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7038,,,76,给指定类型的塔附加buff,肉鸽模式增加气球炸弹塔爆炸范围,-1,7039,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,14,塔的类型,,,,
7039,,,109,增加防御塔爆炸范围,肉鸽模式增加气球炸弹塔爆炸范围,-1,0.1,增加的百分比,,,,,,,,,,,,,,
7040,,,76,给指定类型的塔附加buff,肉鸽模式增加电磁震荡塔伤害,-1,7041,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
7041,,,108,伤害增加,肉鸽模式增加电磁震荡塔伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7042,,,76,给指定类型的塔附加buff,肉鸽模式增加电磁震荡塔能量球个数,-1,7043,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,15,塔的类型,,,,
7043,,,110,电磁震荡塔增加能量球个数,肉鸽模式增加电磁震荡塔能量球个数,-1,1,增加的个数,,,,,,,,,,,,,,
7044,,,76,给指定类型的塔附加buff,肉鸽模式增加风刃发射器伤害,-1,7045,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,16,塔的类型,,,,
7045,,,108,伤害增加,肉鸽模式增加风刃发射器伤害,-1,0.15,增加的百分比,,,,,,,,,,,,,,
7046,,,76,给指定类型的塔附加buff,肉鸽模式增加风刃发射器攻速,-1,7047,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,16,塔的类型,,,,
7047,,,63,增加攻速,肉鸽模式增加风刃发射器攻速,0,0.12,提升攻速,,,,,,,,,,,,,,
7048,,,76,给指定类型的塔附加buff,肉鸽模式十字弓释放技能时有几率重置cd,-1,7049,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,塔的类型,,,,
7049,,,112,释放技能时触发,肉鸽模式十字弓释放技能时有几率重置cd,-1,7050,BuffID,0,最大叠加次数,0,是否附加给被命中目标,0,触发CD,2000,触发万分比,,,,,,
7050,,,111,重置刚释放过的技能CD,肉鸽模式十字弓释放技能时有几率重置cd,0,,,,,,,,,,,,,,,,
7051,,,76,给指定类型的塔附加buff,肉鸽模式十字弓每次攻击后会对范围内造成一次伤害,-1,7052,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,塔的类型,,,,
7052,,,113,释放一定次数技能后的命中时触发,肉鸽模式十字弓每次攻击后会对范围内造成一次伤害,-1,7053,BuffID,0,最大叠加次数,0,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,释放次数,,,,
7053,,,114,造成一次范围攻击力百分比伤害,肉鸽模式十字弓每次攻击后会对范围内造成一次伤害,0,0.35,攻击力百分比,,,,,,,,,,,,,,
7054,,,76,给指定类型的塔附加buff,肉鸽模式十字弓每3次攻击后下一击必定暴击,-1,7055,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,塔的类型,,,,
7055,,,115,释放一定次数技能后的即将命中时触发,肉鸽模式十字弓每3次攻击后下一击必定暴击,-1,7056,BuffID,0,最大叠加次数,0,是否附加给被命中目标,0,触发CD,10000,触发万分比,4,释放次数,,,,
7056,,,116,攻击必定暴击,肉鸽模式十字弓每3次攻击后下一击必定暴击,0.001,,,,,,,,,,,,,,,,
7058,,,117,"场上指定类型的塔越多,自身增加的攻击力越多","肉鸽模式十字弓的数量越多,英雄提升的攻击力和攻速越多",-1,1,塔的类型,0.02,每个塔提升的攻击力,0.2,提升上限,,,,,,,,,,
7059,,,118,"场上指定类型的塔越多,自身增加的攻速越多","肉鸽模式十字弓的数量越多,英雄提升的攻击力和攻速越多",-1,1,塔的类型,0.02,每个塔提升的攻速,0.2,提升上限,,,,,,,,,,
7060,,,76,给指定类型的塔附加buff,肉鸽模式十字弓前5波伤害增加,-1,7061,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,1,塔的类型,,,,
7061,,,119,前一定波数伤害增加,肉鸽模式十字弓前5波伤害增加,-1,0.3,增加百分比,8,波数,,,,,,,,,,,,
7062,,,76,给指定类型的塔附加buff,肉鸽模式防空飞弹塔攻击会造成击退,-1,7063,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,10000,触发万分比,2,塔的类型,,,,
7063,,,9,命中时触发,肉鸽模式防空飞弹塔攻击会造成击退,-1,7064,BuffID,0,最大叠加次数,1,是否附加给被命中目标,0,触发CD,1000,触发万分比,,,,,,
